 ,Label,slice,Saturated,J.D.-2400000,JD_UTC,JD_SOBS,HJD_UTC,BJD_TDB,AIRMASS,ALT_OBJ,CCD-TEMP,EXPTIME,RAOBJ2K,DECOBJ2K,FWHM_Mean,Source_Radius,Sky_Rad(min),Sky_Rad(max),rel_flux_T1,rel_flux_C2,rel_flux_C3,rel_flux_C4,rel_flux_C5,rel_flux_C6,rel_flux_C7,rel_flux_C8,rel_flux_C9,rel_flux_C10,rel_flux_C11,rel_flux_C12,rel_flux_C13,rel_flux_err_T1,rel_flux_err_C2,rel_flux_err_C3,rel_flux_err_C4,rel_flux_err_C5,rel_flux_err_C6,rel_flux_err_C7,rel_flux_err_C8,rel_flux_err_C9,rel_flux_err_C10,rel_flux_err_C11,rel_flux_err_C12,rel_flux_err_C13,rel_flux_SNR_T1,rel_flux_SNR_C2,rel_flux_SNR_C3,rel_flux_SNR_C4,rel_flux_SNR_C5,rel_flux_SNR_C6,rel_flux_SNR_C7,rel_flux_SNR_C8,rel_flux_SNR_C9,rel_flux_SNR_C10,rel_flux_SNR_C11,rel_flux_SNR_C12,rel_flux_SNR_C13,tot_C_cnts,tot_C_err,X(IJ)_T1,Y(IJ)_T1,X(FITS)_T1,Y(FITS)_T1,RA_T1,DEC_T1,Source-Sky_T1,N_Src_Pixels_T1,Source_Error_T1,Source_SNR_T1,Peak_T1,Mean_T1,Sky/Pixel_T1,N_Sky_Pixels_T1,FWHM_T1,Width_T1,X-Width_T1,Y-Width_T1,Angle_T1,Roundness_T1,X(IJ)_C2,Y(IJ)_C2,X(FITS)_C2,Y(FITS)_C2,RA_C2,DEC_C2,Source-Sky_C2,Source_Error_C2,Source_SNR_C2,Peak_C2,Mean_C2,Sky/Pixel_C2,FWHM_C2,Width_C2,X-Width_C2,Y-Width_C2,Angle_C2,Roundness_C2,X(IJ)_C3,Y(IJ)_C3,X(FITS)_C3,Y(FITS)_C3,RA_C3,DEC_C3,Source-Sky_C3,Source_Error_C3,Source_SNR_C3,Peak_C3,Mean_C3,Sky/Pixel_C3,FWHM_C3,Width_C3,X-Width_C3,Y-Width_C3,Angle_C3,Roundness_C3,X(IJ)_C4,Y(IJ)_C4,X(FITS)_C4,Y(FITS)_C4,RA_C4,DEC_C4,Source-Sky_C4,Source_Error_C4,Source_SNR_C4,Peak_C4,Mean_C4,Sky/Pixel_C4,FWHM_C4,Width_C4,X-Width_C4,Y-Width_C4,Angle_C4,Roundness_C4,X(IJ)_C5,Y(IJ)_C5,X(FITS)_C5,Y(FITS)_C5,RA_C5,DEC_C5,Source-Sky_C5,Source_Error_C5,Source_SNR_C5,Peak_C5,Mean_C5,Sky/Pixel_C5,FWHM_C5,Width_C5,X-Width_C5,Y-Width_C5,Angle_C5,Roundness_C5,X(IJ)_C6,Y(IJ)_C6,X(FITS)_C6,Y(FITS)_C6,RA_C6,DEC_C6,Source-Sky_C6,Source_Error_C6,Source_SNR_C6,Peak_C6,Mean_C6,Sky/Pixel_C6,FWHM_C6,Width_C6,X-Width_C6,Y-Width_C6,Angle_C6,Roundness_C6,X(IJ)_C7,Y(IJ)_C7,X(FITS)_C7,Y(FITS)_C7,RA_C7,DEC_C7,Source-Sky_C7,Source_Error_C7,Source_SNR_C7,Peak_C7,Mean_C7,Sky/Pixel_C7,FWHM_C7,Width_C7,X-Width_C7,Y-Width_C7,Angle_C7,Roundness_C7,X(IJ)_C8,Y(IJ)_C8,X(FITS)_C8,Y(FITS)_C8,RA_C8,DEC_C8,Source-Sky_C8,Source_Error_C8,Source_SNR_C8,Peak_C8,Mean_C8,Sky/Pixel_C8,FWHM_C8,Width_C8,X-Width_C8,Y-Width_C8,Angle_C8,Roundness_C8,X(IJ)_C9,Y(IJ)_C9,X(FITS)_C9,Y(FITS)_C9,RA_C9,DEC_C9,Source-Sky_C9,Source_Error_C9,Source_SNR_C9,Peak_C9,Mean_C9,Sky/Pixel_C9,FWHM_C9,Width_C9,X-Width_C9,Y-Width_C9,Angle_C9,Roundness_C9,X(IJ)_C10,Y(IJ)_C10,X(FITS)_C10,Y(FITS)_C10,RA_C10,DEC_C10,Source-Sky_C10,Source_Error_C10,Source_SNR_C10,Peak_C10,Mean_C10,Sky/Pixel_C10,FWHM_C10,Width_C10,X-Width_C10,Y-Width_C10,Angle_C10,Roundness_C10,X(IJ)_C11,Y(IJ)_C11,X(FITS)_C11,Y(FITS)_C11,RA_C11,DEC_C11,Source-Sky_C11,Source_Error_C11,Source_SNR_C11,Peak_C11,Mean_C11,Sky/Pixel_C11,FWHM_C11,Width_C11,X-Width_C11,Y-Width_C11,Angle_C11,Roundness_C11,X(IJ)_C12,Y(IJ)_C12,X(FITS)_C12,Y(FITS)_C12,RA_C12,DEC_C12,Source-Sky_C12,Source_Error_C12,Source_SNR_C12,Peak_C12,Mean_C12,Sky/Pixel_C12,FWHM_C12,Width_C12,X-Width_C12,Y-Width_C12,Angle_C12,Roundness_C12,X(IJ)_C13,Y(IJ)_C13,X(FITS)_C13,Y(FITS)_C13,RA_C13,DEC_C13,Source-Sky_C13,Source_Error_C13,Source_SNR_C13,Peak_C13,Mean_C13,Sky/Pixel_C13,FWHM_C13,Width_C13,X-Width_C13,Y-Width_C13,Angle_C13,Roundness_C13
1,lsc1m005-fa15-20190801-0061-e91.fits,1,0,58697.64469,2458697.645,NaN,NaN,2458697.649992,1.660068,NaN,NaN,300.027,NaN,NaN,7.402531,12,40,60,0.071228,0.099622,0.081777,0.108918,0.107778,0.098457,0.082695,0.085384,0.081329,0.073775,0.092713,0.094659,0.085044,0.000203,0.000246,0.000226,0.000256,0.000255,0.000245,0.000226,0.000229,0.000225,0.000216,0.000239,0.000242,0.000229,350.377723,405.122177,362.62098,425.333432,422.160372,402.637753,365.451811,372.145925,361.647184,341.365333,388.446275,391.68351,371.401982,2950286.916,2117.384455,1720.337317,2037.241322,1720.837317,2059.258678,23.549587,-29.416811,210143.6898,452.389342,580.49122,362.010109,3272.118896,464.519542,258.659878,5412,7.273023,10.294393,10.269795,10.31899,47.663941,0.997351,897.695791,2153.31782,898.195791,1943.18218,23.542766,-29.404665,267285.3457,628.261277,425.436607,3980.169189,590.830333,259.619274,7.461347,10.336845,10.304016,10.369673,49.453438,0.998317,516.332979,2912.020822,516.832979,1184.479178,23.539582,-29.322691,223027.4859,592.14912,376.640745,3224.656494,492.998984,259.764865,7.690134,10.433715,10.37826,10.48917,53.225453,0.998591,1736.587311,884.320326,1737.087311,3212.179674,23.549771,-29.541624,289778.2429,644.912909,449.329264,4551.673828,640.550552,257.089657,7.056722,10.226995,10.243667,10.210322,43.449259,0.996368,1681.498485,602.777665,1681.998485,3493.722335,23.549326,-29.572136,287038.9861,644.240555,445.546285,4444.062012,634.495465,259.584594,7.188098,10.178863,10.255304,10.102422,37.848155,0.996305,3471.558743,92.046709,3472.058743,4004.453291,23.564211,-29.62625,264441.5803,625.848972,422.532579,4180.25293,584.544231,259.313434,7.031068,10.222818,10.302657,10.14298,37.257615,0.996578,3360.847622,1671.916712,3361.347622,2424.583288,23.563201,-29.45529,225340.477,593.256162,379.836724,3579.266602,498.111817,257.917813,7.278068,10.21276,10.204317,10.221202,45.6971,0.995383,3469.166925,2202.120029,3469.666925,1894.379971,23.564068,-29.397806,232091.5399,599.065335,387.422751,3577.866455,513.034942,258.346767,7.259117,10.278152,10.248148,10.308156,47.244861,0.994437,2393.684723,2258.378869,2394.184723,1838.121131,23.555156,-29.392467,221898.0334,590.87232,375.543118,3393.765869,490.502346,259.789725,7.423624,10.258275,10.195391,10.321159,51.440167,0.996975,2968.717733,3400.756464,2969.217733,695.743536,23.559858,-29.268402,202701.99,574.448058,352.863913,3037.081787,448.069773,259.386493,7.550089,10.386011,10.192186,10.579837,62.791572,0.995888,4054.663012,3136.287385,4055.163012,960.212615,23.568859,-29.296205,250322.4777,616.446169,406.073539,3614.104492,553.334162,259.14158,7.676627,10.421036,10.307594,10.534479,53.811187,0.994829,810.575895,3459.573107,811.075895,636.926893,23.541999,-29.263281,255121.8574,622.53787,409.809378,3675.04126,563.943121,264.329215,7.763242,10.417171,10.293935,10.540406,64.674228,0.998608,165.532931,2221.459326,166.032931,1875.040674,23.536698,-29.397596,231238.8995,598.169316,386.577668,3369.697754,511.150193,258.109964,7.58174,10.347671,10.366112,10.329229,41.539391,0.999125
2,lsc1m005-fa15-20190801-0062-e91.fits,2,0,58697.64846,2458697.648,NaN,NaN,2458697.653767,1.617932,NaN,NaN,300.027,NaN,NaN,7.119327,12,40,60,0.070655,0.099401,0.081667,0.108737,0.107627,0.098349,0.082857,0.085016,0.081571,0.074256,0.092629,0.094814,0.085196,0.0002,0.000242,0.000222,0.000252,0.000252,0.000241,0.000223,0.000226,0.000222,0.000213,0.000235,0.000238,0.000226,353.642937,410.47499,367.65315,430.76715,427.529909,407.890521,371.022944,376.667296,367.697376,347.882986,393.85845,397.71045,376.979777,3003916.201,2125.548003,1719.765967,2037.399855,1720.265967,2059.100145,23.549585,-29.416815,212241.9234,452.389342,581.064829,365.263759,4107.723145,469.157656,255.789313,5378,6.442962,9.409853,9.346931,9.472775,52.641216,0.997426,897.129758,2153.44642,897.629758,1943.05358,23.542764,-29.404671,271596.4702,630.144595,431.006586,4915.9375,600.360011,255.855404,6.613994,9.597839,9.538297,9.657381,54.676313,0.998598,515.747198,2912.138267,516.247198,1184.361733,23.539579,-29.322687,226800.031,593.942884,381.854951,4104.016113,501.338139,256.657457,6.656797,9.615498,9.4967,9.734296,70.106927,0.998966,1736.047287,884.588728,1736.547287,3211.911272,23.54977,-29.541635,294602.0574,647.501976,454.982484,5636.436523,651.213523,254.359418,6.343901,9.407772,9.434747,9.380797,42.09914,0.996782,1680.974117,603.063713,1681.474117,3493.436287,23.549325,-29.57215,291887.3177,647.020092,451.125585,5704.255859,645.212631,256.611573,6.311532,9.324226,9.404931,9.243521,36.535397,0.996466,3471.051417,92.362473,3471.551417,4004.137527,23.564212,-29.626266,268977.5812,628.471262,427.987081,5219.490723,594.570995,256.484939,6.433312,9.474792,9.584532,9.365052,34.127244,0.996092,3360.302267,1672.178376,3360.802267,2424.321624,23.563202,-29.455287,229851.1819,595.994931,385.659625,4427.904297,508.082663,255.738297,6.391333,9.52551,9.53575,9.515271,44.05889,0.995715,3468.51558,2202.271438,3469.01558,1894.228562,23.564068,-29.397806,235369.4051,600.347988,392.054958,4386.109375,520.280615,254.827218,6.474839,9.528714,9.464171,9.593257,49.890392,0.993641,2393.123083,2258.500663,2393.623083,1837.999337,23.555155,-29.39247,226551.8359,593.215263,381.904934,4277.365234,500.789508,255.620224,6.520126,9.548077,9.464373,9.631782,51.816186,0.994467,2968.159316,3400.917814,2968.659316,695.582186,23.559858,-29.268381,207639.5023,577.212648,359.727915,3857.80249,458.984072,255.609262,6.821771,9.642165,9.469215,9.815114,60.932094,0.995385,4054.153252,3136.481426,4054.653252,960.018574,23.568861,-29.296183,254661.9056,618.535639,411.717433,4566.359375,562.926404,256.317502,6.663482,9.599428,9.537068,9.661788,50.097645,0.994613,809.991898,3459.59153,810.491898,636.90847,23.541996,-29.263278,260148.8973,625.112482,416.163338,4475.177246,575.055319,261.450201,6.839047,9.700668,9.624369,9.776968,62.423013,0.999242,165.09837,2221.602717,165.59837,1874.897283,23.536696,-29.397601,235830.0153,600.978879,392.409823,4344.771484,521.298787,255.492415,6.635622,9.608034,9.647782,9.568286,37.687315,0.998926
3,lsc1m005-fa15-20190801-0063-e91.fits,3,0,58697.65225,2458697.652,NaN,NaN,2458697.657550,1.578421,NaN,NaN,299.975,NaN,NaN,7.173018,12,40,60,0.070855,0.099321,0.082177,0.109141,0.108042,0.098378,0.082534,0.084622,0.081604,0.074484,0.092286,0.094684,0.08487,0.000199,0.000241,0.000221,0.000252,0.000251,0.00024,0.000222,0.000224,0.000221,0.000213,0.000234,0.000237,0.000224,356.177405,412.286099,371.039377,433.476905,430.403789,410.053657,372.323653,377.420919,369.233627,350.477493,395.217713,399.405724,378.555445,3020417.019,2126.366102,1720.141414,2037.283369,1720.641414,2059.216631,23.549585,-29.41682,214012.53,452.389342,581.663347,367.931951,4033.325928,473.071556,253.542362,5430,6.50698,9.586667,9.559446,9.613887,48.094552,0.997225,897.568342,2153.357109,898.068342,1943.142891,23.542764,-29.404677,272886.3953,630.405682,432.874263,4954.269531,603.211371,253.270532,6.601558,9.642526,9.673106,9.611946,40.67966,0.998218,516.173219,2912.099535,516.673219,1184.400465,23.539579,-29.322692,229360.1659,594.956887,385.507204,4025.40918,506.99728,254.17067,6.832338,9.767959,9.692536,9.843383,58.384842,0.998825,1736.461751,884.482895,1736.961751,3212.017105,23.54977,-29.541635,297212.1418,649.054756,457.915359,5701.88623,656.983077,252.522309,6.430034,9.466374,9.490414,9.442334,42.264172,0.997163,1681.398642,602.953439,1681.898642,3493.546561,23.549326,-29.57215,294510.9863,648.343368,454.25156,5661.041504,651.012212,254.489853,6.275407,9.468934,9.56882,9.369049,35.667804,0.995655,3471.449902,92.265414,3471.949902,4004.234586,23.564213,-29.626254,270527.8951,628.745335,430.266246,5022.716309,597.997941,254.467579,6.543046,9.532614,9.624695,9.440533,35.548569,0.996445,3360.682852,1672.096767,3361.182852,2424.403233,23.563201,-29.455279,230280.3884,595.104637,386.957812,4453.340332,509.031418,252.401494,6.435084,9.605547,9.569273,9.641821,47.646489,0.993297,3468.968505,2202.214705,3469.468505,1894.285295,23.564068,-29.397797,235651.1812,600.03492,392.729112,4218.359375,520.903477,253.47202,6.695358,9.719566,9.702873,9.736259,46.36639,0.99481,2393.561236,2258.386382,2394.061236,1838.113618,23.555155,-29.392472,227881.3568,594.261129,383.47007,4238.131348,503.728394,254.686592,6.521855,9.661555,9.570201,9.752909,54.073537,0.996314,2968.547428,3400.800273,2969.047428,695.699727,23.559857,-29.268385,209376.9902,577.632744,362.474241,3764.308838,462.824763,253.698556,6.786933,9.747241,9.563955,9.930527,62.811674,0.995834,4054.406927,3136.40221,4054.906927,960.09779,23.568859,-29.296177,255192.4219,617.79628,413.068887,4374.562012,564.099103,253.205216,6.860571,9.767817,9.700265,9.835369,50.497909,0.994742,810.345182,3459.546437,810.845182,636.953563,23.541995,-29.263285,261248.5041,625.145235,417.900496,4536.072754,577.485983,259.41442,6.97247,9.782236,9.701723,9.86275,63.332028,0.99924,165.312624,2221.489019,165.812624,1875.010981,23.536695,-29.397614,236288.5924,599.691392,394.016982,4331.912109,522.312465,251.592461,6.668268,9.697011,9.739232,9.654791,36.082647,0.999192
4,lsc1m005-fa15-20190801-0064-e91.fits,4,0,58697.65603,2458697.656,NaN,NaN,2458697.661331,1.541235,NaN,NaN,299.975,NaN,NaN,7.175938,12,40,60,0.070279,0.099449,0.082338,0.108976,0.107917,0.09814,0.08272,0.084578,0.081344,0.073935,0.092472,0.09528,0.085,0.000197,0.00024,0.00022,0.00025,0.000249,0.000238,0.000221,0.000223,0.000219,0.000211,0.000232,0.000236,0.000223,356.169399,414.696362,373.534509,435.476438,432.638394,411.676251,374.742864,379.733938,371.030042,350.933012,397.819513,402.937375,380.637985,3037231.98,2126.408234,1720.171091,2037.37098,1720.671091,2059.12902,23.549585,-29.416814,213452.5985,452.389342,580.369516,367.787406,4049.704102,471.833836,251.433182,5404,6.578796,9.602717,9.571866,9.633568,48.344117,0.996956,897.494404,2153.407613,897.994404,1943.092387,23.542764,-29.404672,274727.9978,630.949833,435.419717,4890.149902,607.282206,251.128111,6.651973,9.650452,9.642025,9.658878,46.02069,0.997596,516.128833,2912.112684,516.628833,1184.387316,23.539579,-29.32269,231056.1879,595.29241,388.138979,4134.45752,510.746312,251.355891,6.778665,9.764574,9.72459,9.804557,51.818046,0.998793,1736.513162,884.562373,1737.013162,3211.937627,23.54977,-29.54163,298459.2279,648.86406,459.97189,5675.897461,659.739742,249.809121,6.529676,9.486615,9.543282,9.429948,39.374068,0.996251,1681.386271,603.023805,1681.886271,3493.476195,23.549325,-29.572145,295842.6237,647.940495,456.589187,5689.007812,653.955777,251.481777,6.234616,9.501578,9.575671,9.427484,37.070201,0.996743,3471.443341,92.356236,3471.943341,4004.143764,23.564212,-29.626255,271436.4977,628.481873,431.892326,5179.124023,600.006394,251.786287,6.402003,9.61287,9.783767,9.441974,25.28499,0.996868,3360.698856,1672.12963,3361.198856,2424.37037,23.563201,-29.455286,232045.211,595.745068,389.504208,4414.472656,512.932533,250.434964,6.413314,9.599982,9.624158,9.575807,42.854521,0.995469,3468.928846,2202.213081,3469.428846,1894.286919,23.564067,-29.397808,236851.1843,599.385511,395.156673,4272.954102,523.556066,249.982202,6.725055,9.665474,9.588009,9.742938,52.649385,0.99631,2393.590119,2258.470807,2394.090119,1838.029193,23.555155,-29.39247,228476.7003,592.962967,385.313608,4284.36084,505.044392,251.253897,6.577511,9.583843,9.497103,9.670582,53.082091,0.995773,2968.502822,3400.790269,2969.002822,695.709731,23.559857,-29.268396,209097.9477,576.296132,362.830733,3748.563477,462.207944,250.683789,6.709081,9.77802,9.644901,9.91114,57.526693,0.995867,4054.478151,3136.387458,4054.978151,960.112542,23.56886,-29.296193,257086.3999,618.246063,415.831843,4398.199707,568.285713,251.008676,6.889435,9.771654,9.675244,9.868064,53.983869,0.995909,810.338965,3459.592824,810.838965,636.907176,23.541996,-29.26328,264213.1275,626.482395,421.740706,4546.09668,584.03924,256.700943,6.95025,9.788636,9.720337,9.856935,61.272744,0.999327,165.325712,2221.472702,165.825712,1875.027298,23.536695,-29.397613,237938.8742,600.578422,396.182855,4325.702637,525.960389,250.304894,6.673798,9.690107,9.763861,9.616353,31.672478,0.998849
5,lsc1m005-fa15-20190801-0065-e91.fits,5,0,58697.65981,2458697.66,NaN,NaN,2458697.665113,1.506357,NaN,NaN,299.979,NaN,NaN,6.59149,12,40,60,0.070727,0.099068,0.082183,0.109353,0.107864,0.098558,0.082725,0.084275,0.081068,0.074105,0.092909,0.095286,0.084776,0.000196,0.000237,0.000218,0.000248,0.000247,0.000237,0.000218,0.00022,0.000217,0.000209,0.000231,0.000234,0.000221,361.385785,417.789878,376.856728,440.351192,436.391231,416.616074,378.670138,382.659712,374.046999,354.995376,402.600282,406.742539,384.047465,3072728.041,2130.502973,1720.149834,2037.313078,1720.649834,2059.186922,23.549584,-29.416821,217325.2783,452.389342,582.181925,373.294444,4813.551758,480.394337,247.579158,5438,5.824691,9.044196,9.001706,9.086686,49.260124,0.995978,897.480324,2153.308801,897.980324,1943.191199,23.542762,-29.404688,276971.0248,631.553574,438.555075,5863.34375,612.240385,248.303514,6.097832,9.140059,9.152766,9.127352,43.589681,0.996807,516.115983,2911.998963,516.615983,1184.501037,23.539577,-29.322707,233348.981,595.94298,391.562597,4854.480957,515.814497,248.192821,6.232316,9.270635,9.248353,9.292917,48.950599,0.998777,1736.463024,884.438798,1736.963024,3212.061202,23.54977,-29.541647,302890.9507,651.08667,465.208343,6966.35498,669.536,246.682126,5.800628,9.00157,9.038438,8.964701,41.767544,0.994707,1681.356631,602.880941,1681.856631,3493.619059,23.549324,-29.572165,299166.7443,649.673459,460.487865,6923.076172,661.303697,248.459728,5.827946,8.947739,9.008921,8.886556,39.266321,0.995269,3471.57807,92.26492,3472.07807,4004.23508,23.564213,-29.626261,275672.7995,630.564539,437.184115,6224.187012,609.370677,248.463303,5.910709,9.058371,9.13847,8.978272,34.847473,0.997403,3360.83838,1672.085357,3361.33838,2424.414643,23.563202,-29.455283,234770.8333,596.453314,393.611416,5183.54248,518.957481,246.634742,6.001705,9.082155,9.09812,9.06619,43.578824,0.994974,3469.119021,2202.215969,3469.619021,1894.284031,23.564068,-29.397798,238827.6057,599.875358,398.128715,5226.955078,527.924917,246.724621,5.951955,9.08239,9.036048,9.128733,48.278549,0.992014,2393.661628,2258.453414,2394.161628,1838.046586,23.555155,-29.392468,230419.058,593.261164,388.393969,5150.742188,509.337945,247.646244,5.953288,9.0564,9.002008,9.110793,50.114534,0.995425,2968.694907,3400.802986,2969.194907,695.697014,23.559857,-29.268385,211994.4649,577.51497,367.080467,4552.76416,468.610653,247.757015,6.221607,9.166442,9.019016,9.313867,59.098251,0.995368,4054.683231,3136.422933,4055.183231,960.077067,23.56886,-29.296174,261213.8167,620.56942,420.926021,5307.400879,577.409307,248.167769,6.19019,9.273424,9.219679,9.327169,49.372053,0.994187,810.342506,3459.517583,810.842506,636.982417,23.541994,-29.26329,267316.2278,627.930143,425.710138,5273.435547,590.898598,253.577695,6.427053,9.250602,9.230201,9.271004,49.247708,0.999109,165.24204,2221.389614,165.74204,1875.110386,23.536693,-29.39763,240135.5346,600.784366,399.703368,5150.066406,530.816074,246.448019,6.073517,9.204424,9.223395,9.185452,42.061564,0.998379
6,lsc1m005-fa15-20190801-0066-e91.fits,6,0,58697.66359,2458697.664,NaN,NaN,2458697.668895,1.473496,NaN,NaN,300.027,NaN,NaN,6.467395,12,40,60,0.070889,0.099012,0.082047,0.108641,0.108014,0.098485,0.082029,0.085237,0.081514,0.074089,0.09252,0.095195,0.085352,0.000195,0.000236,0.000217,0.000246,0.000246,0.000235,0.000217,0.00022,0.000216,0.000208,0.000229,0.000233,0.00022,364.0244,419.846328,378.514673,440.952187,439.19514,418.67001,378.756383,386.941034,377.193299,356.998447,403.722869,409.002745,387.344107,3093388.604,2133.6147,1720.195922,2037.252785,1720.695922,2059.247215,23.549584,-29.416818,219285.9554,452.389342,583.096703,376.071335,5022.729004,484.728385,246.158404,5308,5.716447,9.022108,8.952447,9.091769,51.186529,0.994807,897.55901,2153.257954,898.05901,1943.242046,23.542763,-29.404679,278689.2926,632.382731,440.69719,5950.086914,616.03859,246.901433,6.028282,9.100699,9.115482,9.085916,43.09172,0.997618,516.089585,2912.002005,516.589585,1184.497995,23.539577,-29.32269,234558.2453,596.45137,393.256277,5011.159668,518.487558,247.102553,6.142816,9.199106,9.143074,9.255138,54.007895,0.998449,1736.474979,884.390294,1736.974979,3212.109706,23.549769,-29.541643,303136.8279,651.055284,465.608429,7021.609375,670.079508,245.739877,5.830798,8.958456,8.995941,8.920972,41.4744,0.995353,1681.377048,602.901028,1681.877048,3493.598972,23.549324,-29.572153,301556.3396,650.585529,463.515289,7062.545898,666.585862,246.602086,5.684492,8.959515,9.033326,8.885705,38.383293,0.99482,3471.548077,92.217538,3472.048077,4004.282462,23.564212,-29.626267,277339.2109,631.287069,439.323446,6176.70752,613.054255,246.93222,5.838104,9.00143,9.087629,8.915231,34.277078,0.997257,3360.857365,1671.999795,3361.357365,2424.500205,23.563202,-29.455293,234510.0146,595.915127,393.529219,5479.728027,518.380945,246.150893,5.810742,9.017572,9.001828,9.033316,46.365066,0.994626,3469.129347,2202.159091,3469.629347,1894.340909,23.564068,-29.397805,242962.7939,603.187859,402.797885,5381.187988,537.065689,246.27965,5.991429,9.068004,9.023405,9.112603,48.467628,0.993364,2393.716366,2258.384962,2394.216366,1838.115038,23.555155,-29.39247,233150.4113,595.127249,391.765646,5357.408691,515.375562,246.738215,5.852212,9.024588,8.895245,9.153932,56.75717,0.99484,2968.646418,3400.74388,2969.146418,695.75612,23.559857,-29.268389,213378.1674,578.006177,369.162435,4598.019043,471.669307,246.319958,6.182422,9.139185,8.973136,9.305234,60.480797,0.995014,4054.66461,3136.391461,4055.16461,960.108539,23.56886,-29.296181,261964.2761,620.77787,421.99358,5475.794922,579.068187,246.807957,6.146546,9.140432,9.077745,9.203118,50.56951,0.99496,810.29995,3459.491315,810.79995,637.008685,23.541994,-29.263278,268879.7889,628.092805,428.089268,5445.975586,594.354826,251.271449,6.297479,9.233734,9.160838,9.30663,59.049225,0.998876,165.211708,2221.366721,165.711708,1875.133279,23.536692,-29.397614,243263.2355,603.2478,403.255902,5312.161133,537.729811,245.655916,5.962879,9.168399,9.207509,9.129289,38.483714,0.998569
7,lsc1m005-fa15-20190801-0067-e91.fits,7,0,58697.66737,2458697.667,NaN,NaN,2458697.672672,1.44256,NaN,NaN,300.035,NaN,NaN,7.128969,12,40,60,0.07018,0.099091,0.082123,0.108831,0.107915,0.098766,0.082314,0.085434,0.081664,0.074269,0.092395,0.094572,0.084756,0.000194,0.000236,0.000217,0.000247,0.000246,0.000236,0.000217,0.000221,0.000217,0.000208,0.00023,0.000233,0.00022,360.964206,419.360651,378.032081,440.684326,438.014664,418.575612,378.894083,387.149615,376.865895,356.687377,402.566909,406.402235,385.266681,3081906.466,2129.568238,1720.15975,2037.305117,1720.65975,2059.194883,23.549584,-29.416819,216288.0603,452.389342,580.257548,372.744932,3997.698486,478.101582,245.504552,5401,6.506849,9.706887,9.673778,9.739995,48.612133,0.997057,897.549895,2153.346543,898.049895,1943.153457,23.542763,-29.404679,277856.1728,631.175143,440.220398,4841.602539,614.196991,245.457463,6.661412,9.829696,9.860944,9.798447,40.556329,0.998306,516.089449,2912.043256,516.589449,1184.456744,23.539578,-29.3227,233888.3058,595.479014,392.773381,4131.152832,517.006667,246.224341,6.814925,9.919099,9.916322,9.921876,45.633291,0.999358,1736.491358,884.462037,1736.991358,3212.037963,23.54977,-29.541637,302487.2968,649.953154,465.398614,5659.44873,668.643729,244.731817,6.474111,9.648197,9.722047,9.574348,37.632185,0.996378,1681.340211,602.892916,1681.840211,3493.607084,23.549324,-29.572155,300188.8706,649.452808,462.218142,5635.110352,663.563092,246.081618,6.349545,9.675936,9.735483,9.616388,38.096396,0.99734,3471.690536,92.278005,3472.190536,4004.221995,23.564213,-29.626253,277027.3904,630.606303,439.303237,5145.553711,612.36498,245.784546,6.374459,9.689542,9.790893,9.588191,32.029797,0.997713,3360.879485,1672.066164,3361.379485,2424.433836,23.563202,-29.455285,234390.9898,595.283388,393.746902,4437.501465,518.117842,244.747484,6.474951,9.746108,9.801565,9.690651,40.469968,0.994777,3469.190397,2202.238188,3469.690397,1894.261812,23.564069,-29.397798,242576.5043,601.774162,403.102226,4331.597656,536.211802,244.181105,6.591082,9.775594,9.751717,9.799472,47.169076,0.995829,2393.693029,2258.391851,2394.193029,1838.108149,23.555155,-29.392475,232678.4761,594.390101,391.457522,4225.684082,514.332356,245.898298,6.503225,9.745326,9.711337,9.779315,48.11757,0.995875,2968.66936,3400.803006,2969.16936,695.696994,23.559857,-29.268391,213065.342,577.62133,368.866818,3784.388672,470.977811,245.656353,6.925202,9.917494,9.791007,10.043981,59.074309,0.997077,4054.801386,3136.427732,4055.301386,960.072268,23.568861,-29.296181,260667.1715,619.543903,420.740436,4448.030273,576.200956,246.171868,6.783637,9.897359,9.820015,9.974704,52.731512,0.996564,810.379356,3459.540639,810.879356,636.959361,23.541995,-29.263289,266278.8958,626.296934,425.163978,4429.530762,588.60559,251.117089,7.105048,9.944022,9.899453,9.988591,54.28912,0.999208,165.20535,2221.412139,165.70535,1875.087861,23.536693,-29.397622,240801.0507,600.556622,400.96311,4252.195801,532.287188,244.402922,6.644756,9.850169,9.860067,9.840271,42.999788,0.99917
